name,count,type,is_ambiguous
building_sex,36,general,False
bukkake,27144,general,False
bulbasaur,1677,character,False
bulborb,28,character,False
bulge,40656,general,False
bulge_to_face,28,general,False
bullet,5404,general,False
bulletproof_vest,1545,general,False
bullpup,4211,general,False
bullying,1202,general,False
bullzeye_(extreme_dinosaurs),1,character,False
bulma,5585,character,False
bumblebee_(film),33,copyright,False
bumblebee_(insect),7,general,False
bumblebee_(transformers),63,character,False
bun_cover,15743,general,False
buncensored,0,general,False
bundt_cake,3,general,False
bunker_hill_(azur_lane),53,character,False
bunnelby,126,character,False
bunny_ayumi,41,character,False
bunny_blasty,1,character,False
bunny_boy,11,deprecated,False
bunny_day,754,general,False
bunny_ears,162425,general,False
bunny_mask,289,general,False
bunny_pose,2824,general,False
bunny_slippers,323,general,False
bunny_tail,45469,general,False
bunnyoki,6,general,False
bunnysuit,653,general,False
bunting,260,general,False
burger,7176,general,False
buried,552,general,False
burn_scar,3024,general,False
burning,2099,general,False
burnt_food,112,general,False
burp,288,general,False
bursting_breasts,10557,general,False
bursting_pectorals,383,general,False
buruma,29802,general,False
bus_stop,1295,general,False
bush,14819,general,False
business_suit,5442,general,False
buskhusker,16,general,False
bust_cup,721,general,False
bust_measuring,304,general,False
busujima_saeko,1229,character,False
buta_tsuzumi,169,artist,False
butakoma_300g,759,artist,False
butakun,123,artist,False
butler,2117,general,False
butt_crack,53377,general,False
butt_hole,154051,general,False
butt_plug,9079,general,False
butt_rubbing,1,general,False
butt_up,2,general,False
butter,923,general,False
butter_knife,141,general,False
butterfly,42653,general,False
butterfly-shaped_pupils,221,general,False
butterfly_brooch,123,general,False
butterfly_earrings,399,general,False
butterfly_hair_ornament,16076,general,False
butterfly_hat,24,general,False
butterfly_hat_ornament,64,general,False
butterfly_on_hand,1802,general,False
butterfly_on_nose,167,general,False
butterfly_ornament,409,general,False
butterfly_pose,818,general,False
butterfly_print,2040,general,False
butterfly_sitting,949,general,False
butterfly_swords,340,general,False
butterfly_tattoo,618,general,False
butterfly_wings,5189,general,False
butterflyfish,41,general,False
butterfree,448,character,False
buttjob,14111,general,True
buttjob_over_clothes,2021,general,False
button_badge,2555,general,False
button_eyes,1081,general,False
button_gap,3016,general,False
buttoned_cuffs,148,general,False
buttons,87768,general,False
buttplug,97,deprecated,False
buttplug_tail,6771,deprecated,False
buurn_dokaan_(nack),3,artist,False
buzz,331,artist,False
buzzlyears,130,artist,False
buzzo_(artist),6,artist,False
bycii,1,general,False
byleth_(female)_(fire_emblem),5252,character,False
byleth_(female)_(summer)_(fire_emblem),485,character,False
byleth_(fire_emblem),8572,character,False
byleth_(male)_(fire_emblem),3702,character,False
byte-artist,11,general,False
bzb33n,2,general,False
c.c.,5828,character,False
c6h12o6,1,general,False
caba_(caba091),88,artist,False
cabbage,646,general,False
cabbagebinn,31,artist,False
cabbie_hat,14693,general,False
cable,11833,general,False
cable_car,68,general,False
cable_knit,4136,general,False
cable_tail,520,general,False
cactus,1493,general,False
caddy_rain,2,general,False
caelus_(honkai:_star_rail),416,character,False
caenis_(fate),1199,character,False
cafe,2359,general,False
caffeinechara,22,artist,False
cafin,138,artist,False
cain_knightley,20,character,False
caisena,160,artist,False
cait_aron,892,artist,False
caitlin_(pokemon),642,character,False
caitlyn_(league_of_legends),980,character,False
cake,28076,general,False
cake_on_head,7,general,False
cake_pop,5,general,False
cake_slice,4007,general,False
cake_walker,57,artist,False
caldari_state_(eve_online),67,general,False
calem_(pokemon),1201,character,False
calendar_(object),2174,general,False
calicocryptid,2,general,False
call_of_duty,1173,copyright,False
call_of_duty:_modern_warfare_2,845,copyright,False
callie_(splatoon),3231,character,False
calligraphy_brush,3408,general,False
calm_mashiro,131,artist,False
calmgreentori,4,artist,False
calne_ca,283,character,False
calvin_klein,188,copyright,False
cameltoe,121876,general,False
cameo,2091,general,False
camera,20595,general,False
camera_phone,1266,general,False
camgirl,8,general,False
camilla_(fire_emblem),2730,character,False
camisole,30274,general,False
cammy_white,6638,character,False
camouflage,9053,general,False
camouflage_headwear,720,general,False
camouflage_shirt,472,general,False
camu_(punishing:_gray_raven),11,character,False
can,18246,general,False
can_(honkai_impact),85,character,False
canada_(hetalia),296,character,False
candelabra,495,general,False
candice_(pokemon),774,character,False
candice_(pokemon)_(cosplay),12,general,False
candice_catnipp,114,character,False
candle,14063,general,False
candle_wax,250,general,False
candlelight,761,general,False
candlestand,2363,general,False
candy,42930,general,False
candy_apple,3510,general,False
candy_jar,41,general,False
candy_print,90,general,False
candy_shunya,8,artist,False
candy_wrapper,1109,general,False
cane,5079,general,False
cane_gun,15,general,False
cannibalism,984,general,False
cannon,15599,general,False
canonball_(dungigi12),9,general,False
canons,8,general,False
cantaloupe,153,general,False
canteen,633,general,False
caoth,11,artist,False
cap'n_cuttlefish,131,character,False
capcom,57226,copyright,False
cape,179329,general,False
cape_grab,50,general,False
capelet,82855,general,False
capp007,1,artist,False
capri_pants,3583,general,False
captain_(kemono_friends),543,character,False
captain_kirb,531,artist,False
captain_pikachu,36,character,False
captured,1425,general,False
captured_heroine,3,general,False
capybara_girl,23,general,False
car,16022,general,False
car-mouth_cake,6,general,False
car_interior,2978,general,False
car_keys,59,general,False
carapace,629,general,False
carbohydrate_(asta4282),70,artist,False
card,22624,general,False
card_(medium),33335,general,False
card_game,256,general,False
card_holster,24,general,False
cardboard_box,5877,general,False
cardcaptor_sakura,9496,copyright,False
cardigan,57964,general,False
cardigan_around_waist,1003,general,False
cardigan_partially_removed,62,general,False
caressing_cheek,9,general,False
caressing_testicles,4903,general,False
cargo_shorts,265,general,False
carlo_montie,309,artist,False
carmen_(counter:side),15,character,False
carmine_(under_night_in-birth),30,character,False
carnival,163,general,False
carousel,616,general,False
carpet,3266,general,False
carrot,11961,general,False
carrot_(one_piece),1648,character,False
carrot_hair_ornament,4166,general,False
carrot_pillow,158,general,False
carrying,35059,general,False
carrying_over_shoulder,2312,general,False
carrying_person,2210,general,False
carrying_pole,15,general,False
carrying_under_arm,1532,general,False
carton,586,general,False
cartoon_bone,865,general,False
cartoon_network,1809,copyright,False
case_closed,7,general,False
caseless_firearm,393,general,False
casino,843,general,False
cassandra_(seishun_katsu_sando),229,artist,False
cassette_album_cover,1,general,False
cassette_player,316,general,False
cassette_tape,228,general,False
cassock,445,general,False
casting_spell,412,general,False
castle,6433,general,False
casual,39872,general,False
casual_nudity,2442,general,True
casual_one-piece_swimsuit,6917,general,False
cat,69051,general,False
cat_bag,688,general,False
cat_boy,7291,general,False
cat_costume,978,general,False
cat_cutout,4142,general,False
cat_day,1232,general,False
cat_ear_headphones,3606,general,False
cat_ear_legwear,1079,general,False
cat_ear_panties,2594,general,False
cat_ears,240410,general,False
cat_feet,86,general,False
cat_girl,70142,general,False
cat_hair_ornament,4870,general,False
cat_hat,2349,general,False
cat_hood,4370,general,False
cat_lingerie,4917,general,False
cat_mask,743,general,False
cat_o'_nine_tails,101,general,False
cat_o-ring,28,general,False
cat_on_head,1385,general,False
cat_paws,4707,general,False
cat_print,2606,general,False
cat_rubbing_(cevio),2,copyright,False
cat_tail,141026,general,False
cat_teaser,1320,general,False
cat_testicles,7,general,False
cat_thighhighs,15,general,False
catalina_(iron_saga),1,character,False
catch_the_wave_(vocaloid),8,general,False
catherine_(fire_emblem),230,character,False
catsuit,1289,general,False
catwheezie,18,artist,False
caught,3827,general,False
cauldron,659,general,False
caustics,1954,general,False
caution,337,general,False
cavall_the_2nd,50,character,False
cave,2961,general,False
cayna,61,character,False
cayna_(leadale_no_daichi_nite),2,character,False
cb_(c-board),20,artist,False
cd_case,378,general,False
cdnagi,1,artist,False
cdog2035,15,artist,False
cecily_fairchild,40,character,False
cefca_palazzo_(cosplay),5,general,False
ceiling,5117,general,False
ceiling_light,2327,general,False
celesteela,166,character,False
celine_(fire_emblem),245,character,False
cello,513,general,False
cellphone,60134,general,False
cellphone_charm,700,general,False
cellphone_picture,740,general,False
celty_sturluson,438,character,False
celty_sturluson_(cosplay),19,general,False
cenangam,218,artist,False
censored,789617,general,True
censored_(lobotomy_corporation),19,character,False
censored_text,564,general,False
centaur,2569,general,False
center-flap_bangs,38,general,False
center_cross_lace,26,general,False
center_frills,15195,general,False
center_opening,17024,general,False
centi_(nikke),47,character,False
centipede_girl,119,general,False
ceobe_(arknights),971,character,False
cerberus,231,character,False
cerberus_(helltaker),971,character,False
cerberus_(senran_kagura),1,character,False
cerebro_podrido,5,general,False
ceres_(p&d),28,character,False
ceres_fauna,2341,character,True
cero_(last2stage),147,artist,False
cervix,5255,general,False
cetacean_tail,1028,general,False
cevio,1408,copyright,False
ceylon_(arknights),300,character,False
ceylon_(holiday)_(arknights),4,character,False
chabashira_tenko,772,character,False
chabo_24,8,general,False
chabuduohuawandecha,6,artist,False
chaccu,27,artist,False
chacol_(p&d),2,character,False
chadetteisgiga,3,general,False
chadgarciaburg,40,artist,False
chagallkun,17,artist,False
chai_(drawingchisanne),629,artist,False
chain,95829,general,False
chain-link_fence,6078,general,False
chain_headband,167,general,False
chain_leash,2296,general,False
chain_necklace,3273,general,False
chain_paradox,169,copyright,False
chained,4521,general,False
chained_ankles,47,general,False
chained_collar,4,general,False
chained_wrists,883,general,False
chainmail,1430,general,False
chains,77300,deprecated,False
chainsaw,3662,general,False
chainsaw_devil,133,character,False
chainsaw_man,20633,copyright,False
chair,79101,general,False
chaldea_uniform,2610,general,False
chalice,1036,general,False
chalk,1495,general,False
chalkboard,10338,general,False
chamaruk,439,artist,False
chamber_dragonmaid,68,character,False
chamchami,705,artist,False
chameleon_(chameleon0613),54,artist,False
chameleon_girl,19,general,False
chami_(charming621),20,artist,False
champagne_bottle,438,general,False
champagne_flute,2087,general,False
chamumi_(mochiumee),62,artist,False
chan_(atf_mascot),1,general,False
chandelier,1852,general,False
chandelure,789,character,False
changing_room,371,general,False
changsheng_(genshin_impact),93,character,False
chankuro,51,artist,False
chanpuru_(nicoseiga_67544477),1,general,False
chao_ho_(azur_lane),60,character,False
chaosexceed,91,artist,False
chaps,2460,general,False
chara_(undertale),943,character,False
character,28,general,False
character_age,583,general,False
character_doll,13934,general,False
character_food,21,general,False
character_hair_ornament,2140,general,False
character_name,165847,general,False
character_print,1913,general,False
character_profile,3775,general,False
character_request,94706,metadata,False
character_sticker,21,general,False
characters:azucena_milagros_ortiz_castillo,0,general,False
characters:sonomura_hazuki,1,general,False
charge_sol,106,artist,False
charger,189,general,False
charging_device,212,general,False
charging_forward,215,general,False
charizard,2582,character,False
charlotte_(anime),831,copyright,False
charlotte_(genshin_impact),117,character,False
charlotte_(iron_saga),3,character,False
charlotte_(madoka_magica),2681,character,False
charlotte_ami,7,general,False
charlotte_dunois,1975,character,False
charlotte_katakuri,283,character,False
charm_(object),5409,general,False
chase!_(love_live!),68,general,False
